story_id,Coherence_std,Empathy_std,Surprise_std,Engagement_std,Complexity_std,Relevance_std
290,0.2843515121293609,0.18099707318071714,0.24318688479242573,0.26975362436562955,0.3229234348706365,0.261063825001619
291,0.14087991879812176,0.0743352479554946,0.12508753605506634,0.1333348592510433,0.17067574961265328,0.14051804200682155
292,0.29359909172058635,0.20610529732575572,0.23026687269607193,0.2533658667257315,0.2761736404169933,0.24677599821712512
293,0.12042612218051908,0.1489667708023584,0.1131028927905353,0.1379772670662806,0.17943291651454452,0.08721858842355577
294,0.2550946475274188,0.16093580086077916,0.2237699524405781,0.24552880902841437,0.3203150550683189,0.2469615739691249
295,0.14421926010267713,0.1144220720596769,0.14203691021780565,0.16093310573096598,0.19349465775446126,0.13682376512557376
296,0.27515385262513714,0.21727268781901302,0.23031491237740095,0.25551976541103405,0.2735471427386108,0.2220308398297375
298,0.17188158731826028,0.11988893583767839,0.13381254662723724,0.17608625939207195,0.16828715566735686,0.1623316023609304
299,0.17754001463596947,0.10357397004058093,0.15902429658497674,0.16877050650469783,0.1930256677875353,0.16993232910323958
300,0.2688210570885599,0.13760277796258602,0.25178568793138467,0.27112389077872423,0.31857589173232964,0.2693329472771772
301,0.25011153097687494,0.1948916369596562,0.2349854914553673,0.25767647301407154,0.33294405570544716,0.22736022492627678
303,0.28002968296681136,0.15119422960193735,0.2514692983847875,0.2500702906781764,0.3341203646045337,0.3058969853001509
308,0.33645379040447754,0.2874664093530155,0.2945713098085803,0.31932819935044354,0.37830829053764803,0.28358149911607655
311,0.26491140820854264,0.18548755759219196,0.23182050932412593,0.245160007903772,0.27133038186473857,0.2307574655808689
312,0.42537217905272073,0.22220178999257012,0.37883302522011336,0.4244257161788984,0.5162617738755431,0.43941206820655143
313,0.1622405826739202,0.1186474315019813,0.15046541799839944,0.18249536305345718,0.212423972735306,0.144148199531522
314,0.25655862028990545,0.14903444866860716,0.23162482924661543,0.25518196114353076,0.2923532513298793,0.2463768096263787
316,0.3301072759931929,0.17573101467564264,0.29186244366542646,0.335621303839219,0.3706099103031073,0.3258572237890758
317,0.2421511117818396,0.19278875472940737,0.22617368789719916,0.25627832422194724,0.2711056145795642,0.1949790305494944
318,0.3275168768794487,0.2822172723327399,0.28471696068102903,0.3165593996723963,0.35873397682044555,0.25914909516817913
320,0.17833977227992193,0.10721797211893287,0.1544615998152634,0.18272598147259628,0.19397892812470496,0.16663595227450723
322,0.20264645724691724,0.12462597677412265,0.19389691985950944,0.21256047910614376,0.28763228567483545,0.20016467035211719
323,0.2473128147214996,0.1485838730899926,0.21682534355712674,0.23916719154035362,0.27560180018802927,0.23098059385664582
325,0.25663730361225523,0.15141558418291842,0.22326507541568624,0.24003479956300727,0.2629160014951851,0.22688837343436874
326,0.364560963089466,0.17527280343955445,0.31927701033680306,0.3595600484881516,0.4187910779282657,0.37490698385917776
327,0.2518753935511104,0.15547854001904682,0.21725493773269752,0.2339489786078749,0.27630141992143625,0.23976930908132468
329,0.3017896481904086,0.19587053498442336,0.25460359204582816,0.31274289742675565,0.33594726034978356,0.28481317269439094
332,0.26884354695860574,0.19264540284273116,0.2366399290604169,0.2451718870809677,0.29587621666110187,0.24764346045905322
333,0.4167970539375231,0.21463462641534958,0.36717889752455385,0.38191442645860957,0.48316600945408805,0.41966288335666563
335,0.27538770533048246,0.21690503501921587,0.2558471888027691,0.283717511642978,0.3576115743469112,0.24659857738860094
337,0.3072787316085984,0.21164130192708785,0.2676593197625284,0.3002514248896181,0.354906903634928,0.2846387312650853
338,0.17903965388453727,0.10929073337093041,0.1599922427285728,0.18311816089922525,0.21335783212803985,0.16610532248795287
339,0.22861910144724112,0.11004531478178553,0.20917308233496654,0.23300079893154801,0.28344275101606314,0.24017096680071676
341,0.24235148695701825,0.12641506007974418,0.2164355353801778,0.23224963102866933,0.26664227568141136,0.23589255989720356
342,0.26009577272071066,0.08955774636326161,0.2479317979310234,0.26001849977302505,0.33814293713951604,0.3039738167219319
345,0.1343618868131801,0.0821562182324315,0.12064223055286141,0.11982036347652653,0.14197172195397267,0.13150810548881348
347,0.3138199160970703,0.250126307729213,0.27831459021416305,0.3151838009497257,0.3480527168568858,0.25521362091478006
348,0.1988832592623729,0.16582334395133314,0.18560999209118262,0.21286640098417087,0.2577157319603627,0.1723249873708038
349,0.23423859923843673,0.1282463916957951,0.20408717037950636,0.2100882438372407,0.2683287104647135,0.23689971877848684
351,0.16120529488142862,0.08760862596328324,0.15024993484989554,0.15723164657114036,0.19957643803959793,0.16741290627355934
353,0.17247341228216062,0.0928940597838005,0.16762668053576488,0.17943531327456128,0.22773498302116188,0.21281761342166697
355,0.3437386447143027,0.1602965727976605,0.3101643488989125,0.32201324906912465,0.39944609370837636,0.35387852135710407
357,0.26502824611654624,0.20064475816884328,0.25206593784115555,0.2650110622765003,0.31466121390024987,0.24663001437399776
358,0.22502645643054464,0.18022596803828525,0.19890998777411326,0.21634129393797913,0.2562250343208735,0.20264255456248825
359,0.3669293110714545,0.2532418401192625,0.3470440130832686,0.37403835347952513,0.45909485998969435,0.3355722725374859
